494081,USA,FAIL,34,22
909054,EGY,PACL,45,22
188512,EGY,DIST,70,22
130918,FRA,FAIL,12,22
267226,GBR,FAIL,30,21
541447,FRA,FAIL,27,20
744078,FRA,DIST,77,18
82545,EGY,FAIL,36,18
810443,IND,FAIL,15,20
346820,AFG,FAIL,10,18
215039,RSA,FAIL,15,21
427059,PAK,DIST,88,22
875499,FRA,FICL,62,20
21404,RSA,DIST,71,21
80744,PAK,FAIL,0,21
256468,PAK,DIST,85,21
263583,AUS,PACL,40,20
52199,PAK,SECL,58,20
944441,IND,DIST,96,21
223937,AUS,DIST,75,18
85115,FRA,FICL,66,18
351575,AUS,DIST,89,21
776327,AUS,PACL,43,22
370991,USA,DIST,92,19
381969,USA,DIST,95,21
250470,AUS,DIST,93,22
97627,FRA,SECL,55,22
412027,IND,FAIL,19,21
790455,EGY,PACL,48,18
947529,EGY,DIST,85,22
962979,EGY,DIST,79,20
907362,GBR,FAIL,28,22
593175,PAK,PACL,45,19
4769,AFG,FAIL,7,19
173264,RSA,DIST,75,18
931408,IRQ,FAIL,17,20
257050,GBR,FAIL,33,20
8954,IRQ,PACL,45,18
638274,AFG,FAIL,29,20
615584,GBR,FAIL,10,18
294863,IND,FAIL,14,22
473683,IRQ,PACL,41,20
673600,PAK,FAIL,25,20
666370,IND,PACL,44,21
244467,USA,SECL,59,22
400746,USA,DIST,72,18
203816,IRQ,DIST,91,22
900880,IND,DIST,83,22
414254,AUS,FAIL,19,21
466280,IRQ,SECL,54,18
855068,IND,FAIL,14,18
869060,GBR,FICL,69,18
389692,AFG,FICL,68,21
918556,EGY,DIST,79,21
491634,AFG,PACL,42,20
454562,FRA,SECL,52,21
545370,PAK,SECL,56,20
338229,IND,FAIL,35,18
918816,PAK,FICL,68,21
934942,EGY,SECL,57,18
496006,FRA,DIST,85,22
830163,AFG,FAIL,19,20
681777,IRQ,FAIL,8,20
481412,GBR,FAIL,12,21
472837,USA,DIST,73,21
34178,IRQ,FAIL,15,22
89155,EGY,DIST,97,19
162201,FRA,FAIL,5,21
82839,FRA,PACL,46,20
868315,IRQ,FAIL,28,21
889406,PAK,FICL,65,21
418826,USA,DIST,86,21
379404,AUS,SECL,52,22
310191,EGY,FAIL,33,18
250158,PAK,SECL,59,20
36136,IND,FICL,61,22
538982,IRQ,FAIL,7,18
694026,AUS,SECL,54,18
320536,AFG,SECL,56,18
194967,IND,FAIL,35,20
612431,GBR,FAIL,18,22
559505,FRA,FICL,69,20
42962,EGY,DIST,71,22
724314,AUS,FAIL,3,20
509529,RSA,FICL,64,22
110194,RSA,FAIL,7,19
390536,IRQ,FAIL,17,20
480071,AUS,PACL,44,20
239822,FRA,DIST,80,22
172066,EGY,FAIL,38,20
222144,AFG,FAIL,19,18
25153,IRQ,DIST,80,20
406124,EGY,DIST,93,19
52576,USA,FAIL,12,21
212451,EGY,SECL,57,20
323153,IRQ,FICL,68,19
616482,USA,FAIL,3,19
603373,EGY,DIST,91,21
523296,AFG,DIST,88,18
961256,IND,SECL,53,19
616355,RSA,PACL,48,21
325733,PAK,DIST,93,21
235055,IRQ,FICL,68,19
112794,USA,FAIL,32,22
773731,PAK,SECL,53,18
695843,EGY,DIST,80,22
169151,EGY,FICL,61,18
869081,AUS,FAIL,9,19
661012,USA,DIST,83,19
715804,PAK,FAIL,8,21
905891,IRQ,FAIL,20,20
361619,FRA,DIST,76,22
208275,IND,FAIL,36,20
417564,AFG,DIST,70,21
641440,USA,FAIL,33,22
392619,FRA,PACL,47,18
508735,EGY,FAIL,5,20
962177,AFG,FICL,68,20
281020,FRA,DIST,82,18
38446,USA,DIST,72,22
919062,GBR,SECL,52,20
386636,AUS,FAIL,5,22
998547,AUS,FAIL,22,20
651811,IND,FAIL,37,18
382628,GBR,FAIL,26,19
463654,AFG,DIST,96,22
943700,IRQ,FAIL,14,20
691571,IRQ,DIST,71,22
740328,PAK,DIST,70,21
212562,GBR,FAIL,35,21
613569,RSA,DIST,83,19
523955,GBR,FAIL,28,22
616198,IRQ,FAIL,34,21
617583,USA,PACL,45,21
198385,IND,PACL,47,20
144698,AFG,DIST,73,21
132161,IRQ,FAIL,3,20
309635,EGY,FAIL,14,18
289358,IRQ,FICL,68,19
191690,AUS,FAIL,6,19
889635,FRA,FICL,66,20
433031,FRA,FAIL,2,18
529036,USA,DIST,84,20
843420,EGY,DIST,88,19
48604,EGY,FAIL,26,18
442949,FRA,DIST,85,18
996827,PAK,DIST,93,21
12883,RSA,SECL,53,22
396246,GBR,FAIL,28,21
4762,USA,PACL,44,22
312321,RSA,DIST,77,21
859020,AFG,DIST,100,22
990957,IRQ,FAIL,0,18
263462,RSA,FAIL,25,20
605734,PAK,FAIL,38,21
329713,IND,DIST,77,22
725548,USA,DIST,78,18
622070,AUS,FAIL,38,20
823086,AFG,PACL,43,21
832367,IND,PACL,43,18
56915,GBR,FAIL,24,19
727490,FRA,DIST,92,18
180257,IRQ,FICL,61,22
912347,AUS,SECL,59,21
439349,EGY,FAIL,30,22
411478,RSA,DIST,74,20
98903,USA,FICL,60,21
372741,GBR,FAIL,24,22
791482,IND,FAIL,2,20
306107,PAK,DIST,89,18
316374,USA,DIST,100,20
487905,AUS,PACL,44,19
489801,USA,DIST,75,21
453733,AFG,FICL,69,21
944322,AUS,FAIL,9,20
373671,IND,SECL,56,19
981540,GBR,FAIL,9,21
432122,IND,DIST,91,21
228383,EGY,FAIL,2,18
470703,GBR,SECL,51,20
596615,FRA,FICL,60,21
215797,FRA,FICL,63,18
439390,EGY,FAIL,33,19
286183,AUS,FAIL,0,22
200191,PAK,DIST,84,18
260581,GBR,FAIL,32,18
640143,AFG,DIST,100,20
995062,EGY,DIST,83,21
330332,IND,DIST,74,19
505260,GBR,FAIL,19,18
719733,IND,FAIL,28,18
768922,PAK,PACL,46,19
515786,IND,DIST,83,20
811926,AUS,FAIL,26,21
280829,AFG,FAIL,20,21
709934,RSA,FAIL,16,20
322428,PAK,SECL,57,20
490544,PAK,DIST,76,19
563895,GBR,FAIL,31,20
677923,IRQ,DIST,90,18
173219,AUS,FAIL,21,18
429399,EGY,DIST,78,20
147158,PAK,FAIL,39,19
859451,PAK,FAIL,11,18
315231,GBR,PACL,49,19
760905,AUS,FAIL,18,18
547173,IRQ,DIST,87,22
814377,GBR,FAIL,18,21
82,IRQ,DIST,92,21
593199,GBR,DIST,88,18
354337,IRQ,PACL,48,19
580375,EGY,FAIL,18,20
218015,RSA,DIST,98,21
290309,RSA,FAIL,27,20
39042,USA,DIST,82,19
393720,IND,FAIL,24,22
115311,FRA,DIST,88,20
86137,AFG,FAIL,25,20
786070,AUS,SECL,58,20
288079,RSA,PACL,45,19
720809,GBR,PACL,48,20
504441,GBR,FAIL,15,22
45043,EGY,FAIL,19,21
861329,IRQ,FAIL,6,20
875801,USA,FAIL,19,20
839471,RSA,SECL,55,22
74623,PAK,FAIL,34,20
211104,USA,FAIL,21,20
42301,IRQ,FICL,61,22
961087,IRQ,FAIL,31,19
198753,AUS,DIST,78,22
583046,AUS,FAIL,24,18
867259,GBR,DIST,70,20
7505,USA,FAIL,27,21
851677,AUS,PACL,43,19
145424,USA,FAIL,26,18
600616,AFG,FAIL,14,19
326306,GBR,SECL,53,19
603821,RSA,FICL,62,20
835220,RSA,FAIL,24,19
57416,RSA,FICL,64,20
776640,AUS,DIST,81,18
535119,AUS,FAIL,20,19
427364,EGY,FICL,68,18
150356,IRQ,FAIL,11,18
481727,IRQ,DIST,71,21
170234,AFG,DIST,97,20
867080,USA,FAIL,31,18
79307,GBR,DIST,100,20
607621,IRQ,FAIL,27,22
784179,AFG,DIST,80,22
325929,USA,DIST,74,20
774766,AUS,DIST,85,19
132378,AUS,SECL,54,20
762161,FRA,DIST,70,18
718703,AUS,SECL,54,20
635807,IND,SECL,56,22
757019,RSA,FAIL,13,20
31827,USA,FICL,62,20
315575,EGY,PACL,46,22
306348,IRQ,DIST,76,19
499750,IRQ,FAIL,33,20
687874,IRQ,DIST,78,21
563500,PAK,DIST,98,19
184657,USA,FAIL,26,18
380436,FRA,FAIL,18,20
665688,AFG,FAIL,19,20
98785,EGY,DIST,90,20
291713,USA,FAIL,32,20
998108,IND,FAIL,11,20
947738,RSA,DIST,83,21
546405,USA,FAIL,32,18
314893,FRA,FAIL,15,21
67466,IND,FAIL,24,19
535318,GBR,FAIL,15,20
107182,IND,PACL,45,22
835429,PAK,FAIL,5,19
823533,EGY,DIST,80,20
395111,EGY,SECL,51,19
904814,PAK,FAIL,17,20
860533,FRA,FAIL,21,22
903442,GBR,DIST,79,19
312245,IRQ,FAIL,25,18
675558,IRQ,FAIL,30,18
781384,RSA,FAIL,23,20
349064,IND,DIST,71,19
817278,RSA,DIST,96,22
489343,USA,DIST,86,22
137595,EGY,FICL,62,20
696174,IRQ,SECL,52,19
241485,EGY,DIST,76,22
949506,PAK,DIST,84,21
731291,AFG,FAIL,37,18
117724,USA,FAIL,20,19
715664,USA,DIST,80,21
825698,AFG,DIST,89,19
381433,RSA,FAIL,9,18
702181,PAK,DIST,76,19
390044,AUS,FAIL,34,20
91189,AFG,DIST,81,19
407932,AUS,FAIL,13,21
180738,AUS,DIST,80,20
868419,PAK,FICL,63,22
196000,FRA,FAIL,24,21
234565,GBR,DIST,100,20
995461,AUS,DIST,99,18
128559,AFG,PACL,40,18
155454,EGY,FICL,68,22
545960,GBR,SECL,51,21
278045,IRQ,FAIL,11,19
1788,RSA,DIST,94,22
473484,FRA,FAIL,0,19
328147,FRA,DIST,82,18
866392,RSA,DIST,74,20
577741,IND,PACL,46,21
403616,IND,PACL,47,18
605477,GBR,FAIL,34,19
258496,IND,FAIL,36,21
333651,USA,SECL,52,19
758415,IRQ,DIST,86,19
220732,IND,FAIL,22,18
954458,RSA,SECL,56,22
73647,AFG,FAIL,4,20
453687,AFG,PACL,40,20
944682,USA,FAIL,24,22
525469,IND,FICL,65,22
646948,AFG,FAIL,13,22
822248,RSA,DIST,98,20
777189,EGY,PACL,42,22
63040,PAK,FAIL,0,20
129482,RSA,PACL,43,20
444101,GBR,FAIL,32,21
223803,IRQ,FAIL,15,22
904824,FRA,DIST,75,18
930697,AUS,FAIL,33,21
21688,IND,DIST,99,20
481438,AUS,FICL,64,21
618014,IND,PACL,41,22
761849,EGY,FAIL,10,20
563055,GBR,FAIL,25,22
305446,USA,FICL,64,19
419228,IRQ,FAIL,16,19
566781,AFG,PACL,48,21
617694,EGY,DIST,88,22
521093,AUS,DIST,92,21
314865,USA,DIST,90,20
501527,EGY,PACL,41,20
496473,IND,DIST,78,19
332829,USA,FAIL,10,20
966412,GBR,FAIL,20,20
528705,PAK,DIST,96,20
434992,FRA,SECL,52,22
303161,IRQ,DIST,93,19
289228,USA,DIST,97,20
463394,GBR,FAIL,31,20
222406,AUS,DIST,90,18
647700,IRQ,FAIL,35,20
778302,PAK,PACL,44,18
591194,IND,PACL,41,21
719028,EGY,FAIL,20,20
487483,EGY,FAIL,24,21
461164,AFG,DIST,93,19
86414,IRQ,FAIL,33,18
388079,RSA,SECL,56,18
578565,RSA,PACL,42,19
468646,AUS,DIST,97,19
97407,AFG,SECL,59,20
452907,IND,SECL,59,19
63078,USA,FAIL,35,21
972532,AFG,FAIL,30,22
812954,RSA,FAIL,37,19
826862,USA,FAIL,20,20
6313,IND,PACL,44,20
533201,AUS,FAIL,11,21
934100,PAK,DIST,71,18
258930,RSA,FICL,60,20
97804,AUS,FAIL,8,19
247277,EGY,SECL,50,21
844294,AUS,PACL,44,19
50498,PAK,DIST,81,20
411429,USA,FICL,61,18
427517,GBR,DIST,94,20
980264,AUS,FAIL,22,19
804257,RSA,FAIL,17,22
947539,GBR,DIST,96,21
586657,IRQ,DIST,97,21
11642,USA,FAIL,9,19
461576,USA,FICL,63,19
41765,FRA,DIST,78,19
84246,RSA,FAIL,35,20
963807,USA,DIST,89,20
496478,AUS,DIST,85,21
784133,RSA,FAIL,25,18
14519,PAK,FICL,69,19
493649,AUS,FAIL,10,22
720552,AFG,FAIL,33,22
648177,IRQ,DIST,95,21
346840,FRA,DIST,74,20
173663,IRQ,DIST,86,22
876494,AUS,SECL,57,19
448884,IND,DIST,76,19
558093,PAK,FICL,66,18
172232,USA,SECL,51,21
702123,FRA,FAIL,1,22
215984,RSA,FAIL,13,22
13529,GBR,DIST,84,19
155810,GBR,DIST,79,19
468027,EGY,DIST,83,20
75451,AFG,FAIL,15,20
410350,RSA,DIST,99,20
252169,USA,FAIL,14,19
56425,USA,FAIL,0,18
509874,IRQ,FAIL,37,18
679118,AFG,PACL,44,20
716930,AFG,FAIL,20,22
832451,USA,DIST,75,21
639363,PAK,FAIL,39,19
129763,AFG,SECL,54,21
868864,AFG,DIST,89,21
533598,AFG,FAIL,3,20
549520,RSA,DIST,94,18
469930,FRA,FAIL,29,19
422948,GBR,DIST,99,22
468508,EGY,DIST,89,21
318826,AFG,FICL,69,18
432685,RSA,FAIL,36,19
84997,IRQ,SECL,56,18
923960,IND,FAIL,7,22
523849,USA,FAIL,1,20
838878,AUS,FICL,60,19
401792,EGY,FAIL,37,18
54018,PAK,FICL,66,19
528447,PAK,FAIL,9,21
14882,IND,FAIL,14,20
349149,PAK,FAIL,27,18
626617,EGY,FAIL,11,18
910630,IRQ,FAIL,20,22
964875,EGY,DIST,76,19
103858,IRQ,FAIL,9,22
540556,USA,FAIL,2,21
701710,PAK,DIST,73,19
763416,IND,FAIL,18,21
974311,IRQ,DIST,89,21
609354,GBR,PACL,47,20
362507,RSA,DIST,83,22
847235,AUS,FAIL,21,19
599080,AFG,PACL,43,22
130970,EGY,FAIL,36,20
640234,GBR,FAIL,21,22
348885,AUS,DIST,83,19
311607,FRA,DIST,79,22
162590,GBR,PACL,49,22
341744,PAK,FAIL,1,20
982298,AFG,FAIL,21,18
947753,AFG,FICL,63,20
566652,IRQ,FICL,61,19
943653,IND,DIST,71,21
850220,RSA,DIST,88,19
479089,GBR,DIST,70,22
955866,AUS,PACL,44,20
953077,FRA,DIST,95,20
125435,IND,PACL,45,18
730336,IRQ,SECL,50,20
1551,GBR,DIST,91,21
73713,EGY,FAIL,21,19
448973,IRQ,FAIL,29,18
27670,USA,FAIL,3,19
684530,USA,PACL,40,22
327676,AUS,FAIL,25,21
100885,USA,PACL,44,21
536418,AUS,FAIL,38,20
392147,IRQ,DIST,100,19
134897,IND,DIST,83,22
275111,IND,FAIL,30,21
166450,USA,SECL,57,20
556751,AFG,SECL,59,19
415539,RSA,SECL,51,18
894136,RSA,FAIL,1,18
903465,USA,DIST,72,20
26704,USA,DIST,73,22
400264,EGY,FAIL,1,18
549883,FRA,FICL,62,19
37481,IND,FAIL,12,19
512514,AUS,FAIL,4,22
652560,USA,FAIL,14,22
55791,USA,FAIL,12,19
959439,PAK,PACL,47,18
109637,EGY,SECL,58,18
911948,PAK,FAIL,28,19
218606,IND,FAIL,4,18
644014,AUS,DIST,88,21
54548,FRA,FAIL,6,22
333570,AFG,DIST,90,21
882949,AFG,DIST,85,21
109062,EGY,FAIL,23,18
56035,USA,FICL,66,21
242881,PAK,DIST,74,20
650322,PAK,DIST,78,22
353995,PAK,DIST,92,21
672199,AFG,FAIL,24,21
664153,AUS,PACL,48,18
970472,AFG,FAIL,4,20
302948,IRQ,FAIL,7,18
531158,AUS,FAIL,8,18
149912,PAK,SECL,58,20
991263,EGY,FAIL,28,19
422962,RSA,DIST,84,22
609267,GBR,PACL,44,18
477004,IND,FAIL,5,21
952270,EGY,DIST,82,18
856997,AFG,FICL,69,21
899225,IRQ,FAIL,4,21
270095,RSA,PACL,48,20
822321,EGY,FAIL,3,20
196133,USA,FAIL,30,19
27164,PAK,FAIL,14,22
154127,AUS,FAIL,12,22
824621,RSA,DIST,95,18
635718,IRQ,PACL,49,21
807050,AFG,FICL,61,21
504977,GBR,FAIL,5,21
470789,IRQ,FAIL,19,22
309827,GBR,DIST,76,18
778142,PAK,FAIL,7,22
27211,IRQ,SECL,56,20
110265,FRA,FAIL,24,18
617797,IRQ,FAIL,26,20
376847,AFG,DIST,92,21
671859,FRA,FAIL,33,20
785855,AFG,FAIL,25,19
177290,IRQ,FAIL,15,19
375564,PAK,SECL,55,19
963053,PAK,FAIL,18,18
957547,PAK,FAIL,0,20
292436,USA,DIST,81,22
108804,EGY,DIST,99,18
960775,PAK,FAIL,33,21
862644,GBR,DIST,94,19
332557,AUS,SECL,54,19
995462,EGY,FICL,67,19
787163,GBR,DIST,92,19
75858,PAK,DIST,97,22
526642,AUS,FAIL,33,18
518188,IRQ,DIST,92,18
992261,RSA,FAIL,35,22
892564,AFG,FAIL,21,20
903817,PAK,FICL,68,22
59620,IND,DIST,99,19
390877,USA,FAIL,25,18
165788,IND,DIST,76,21
530736,IND,FICL,63,20
727249,AFG,DIST,74,19
141960,FRA,DIST,75,21
49266,AUS,PACL,45,19
557184,IRQ,FAIL,23,22
331500,GBR,FAIL,0,20
192687,AFG,FAIL,12,19
498116,USA,FICL,68,21
724412,EGY,PACL,48,19
44659,RSA,PACL,46,20
604361,USA,SECL,53,19
840936,EGY,FAIL,37,18
201324,IND,FAIL,19,20
971611,PAK,DIST,96,20
244088,IND,FICL,67,18
843724,GBR,SECL,53,22
555863,RSA,DIST,77,21
126111,IND,DIST,93,18
496492,IRQ,PACL,42,19
303773,EGY,PACL,44,21
954572,EGY,FAIL,8,21
174391,PAK,FAIL,37,21
941626,PAK,FICL,67,22
138999,RSA,FAIL,29,21
879952,GBR,FAIL,0,20
911734,EGY,FAIL,37,20
645357,GBR,DIST,74,21
756726,RSA,FICL,64,18
522793,RSA,FAIL,35,18
357565,IND,DIST,83,21
896271,AFG,DIST,85,20
701838,AUS,FAIL,18,21
265178,AFG,FICL,67,21
794703,IND,FAIL,32,20
868324,GBR,DIST,95,19
110464,PAK,FAIL,25,20
342003,EGY,FAIL,30,19
193924,GBR,DIST,94,22
422610,AFG,FICL,69,22
579682,AFG,DIST,78,19
921886,EGY,DIST,74,21
302084,RSA,DIST,98,20
44303,RSA,PACL,42,20
904719,IND,FAIL,22,20
517192,AFG,PACL,45,19
356592,IRQ,DIST,76,18
662935,IND,DIST,72,22
902376,IND,FAIL,0,18
463290,FRA,FAIL,37,22
619043,USA,SECL,52,20
239944,GBR,FAIL,8,22
879970,USA,FAIL,23,22
555974,PAK,DIST,76,18
296627,PAK,FAIL,32,19
700960,USA,FICL,66,21
345421,USA,FAIL,13,20
493798,FRA,FAIL,22,22
686067,FRA,FAIL,1,21
202922,RSA,DIST,85,19
531105,USA,FICL,60,19
587071,GBR,FAIL,5,19
661822,AUS,FAIL,12,21
192030,IRQ,FAIL,29,22
918937,FRA,FICL,61,21
581440,USA,FAIL,33,22
943420,AFG,DIST,86,18
239078,AUS,FAIL,33,18
447294,AUS,DIST,84,20
216894,IRQ,FAIL,6,22
463080,EGY,SECL,54,18
373462,AUS,DIST,99,18
270208,AFG,FAIL,34,22
22054,AFG,DIST,97,21
638696,IND,FICL,69,18
629962,RSA,DIST,96,20
478628,USA,FICL,63,19
307333,AFG,DIST,98,21
206018,IND,PACL,41,20
329588,USA,FAIL,30,18
171863,GBR,DIST,73,22
690957,FRA,DIST,85,20
481736,USA,FAIL,8,22
637148,GBR,FAIL,23,21
894364,USA,FAIL,24,22
42600,AUS,FAIL,32,20
984434,USA,FAIL,21,20
637623,AFG,DIST,79,21
613805,FRA,FAIL,20,21
992240,FRA,DIST,94,20
563016,PAK,FAIL,16,22
428963,IRQ,FAIL,35,20
56240,USA,FAIL,29,22
603081,IRQ,PACL,41,22
462446,PAK,DIST,81,21
683022,USA,DIST,100,20
73813,IND,FAIL,8,18
944977,PAK,SECL,57,22
990098,AFG,FAIL,19,18
387010,IRQ,DIST,74,22
729958,GBR,FAIL,10,21
989561,GBR,SECL,55,19
267700,IRQ,FAIL,23,20
615312,USA,SECL,56,21
696730,EGY,DIST,78,21
440758,USA,DIST,70,19
584571,FRA,DIST,88,18
884511,IND,DIST,83,22
287366,EGY,SECL,55,19
696165,EGY,DIST,93,18
660811,GBR,DIST,79,22
100696,IND,PACL,48,19
463325,FRA,SECL,50,18
1400,GBR,DIST,93,21
847697,EGY,FICL,62,20
957261,GBR,DIST,83,19
487082,PAK,FAIL,34,18
52343,USA,SECL,56,22
887603,AFG,FAIL,37,18
363811,IRQ,FAIL,11,20
784580,IRQ,DIST,70,22
11225,EGY,FICL,65,19
105039,IRQ,SECL,55,22
81730,GBR,DIST,70,20
802731,AUS,DIST,71,21
543276,AUS,FAIL,32,22
657993,IRQ,FAIL,34,21
112459,EGY,DIST,84,21
691330,IRQ,SECL,55,18
450153,EGY,FAIL,39,18
151677,RSA,DIST,91,22
744095,USA,PACL,44,19
403777,IND,SECL,52,19
790676,IRQ,SECL,56,18
851430,GBR,FICL,61,19
838454,EGY,DIST,95,22
987858,PAK,FAIL,12,19
360310,EGY,FAIL,4,22
479122,EGY,FAIL,10,19
181132,IND,FAIL,27,18
71733,AFG,FAIL,0,19
192439,AUS,FAIL,18,19
984273,FRA,DIST,78,21
913709,AFG,DIST,85,21
731165,IRQ,FAIL,8,19
861320,IND,SECL,55,19
401580,AFG,DIST,75,19
476032,GBR,DIST,96,22
666123,FRA,DIST,99,21
883682,IND,FAIL,27,20
373506,USA,FICL,69,22
701978,EGY,FAIL,21,22
7449,IND,DIST,87,18
884275,EGY,DIST,83,19
923356,AUS,DIST,73,22
824776,PAK,FICL,60,20
365076,GBR,DIST,71,18
215493,USA,DIST,96,19
923870,RSA,PACL,43,18
544258,GBR,DIST,73,19
878313,PAK,FICL,61,18
424380,EGY,DIST,80,20
364388,FRA,FAIL,13,20
576245,FRA,FICL,68,20
48638,EGY,PACL,46,22
403174,USA,FAIL,27,18
581804,AUS,DIST,70,21
817049,USA,DIST,97,21
450488,AUS,SECL,53,18
726031,USA,DIST,94,18
605875,PAK,DIST,71,20
347510,AUS,FAIL,30,21
340060,USA,DIST,71,22
110796,PAK,FICL,68,18
753205,PAK,FAIL,18,21
480126,AFG,FAIL,21,20
655013,IND,FAIL,31,21
931109,USA,DIST,91,20
763807,EGY,FAIL,19,20
272534,AFG,DIST,89,20
623178,EGY,DIST,85,20
587068,AFG,FAIL,3,19
491166,RSA,FAIL,36,22
590371,GBR,FAIL,22,22
742183,IND,FAIL,20,19
780823,AFG,FICL,69,22
510137,FRA,DIST,94,20
551152,PAK,FAIL,19,21
993103,IRQ,PACL,44,18
990532,IRQ,FAIL,3,20
522212,RSA,DIST,97,20
199201,IND,DIST,96,18
875062,PAK,FAIL,19,21
932510,PAK,FICL,64,19
299084,RSA,FAIL,30,19
569489,FRA,SECL,50,20
270352,AFG,FAIL,9,20
221015,IND,FAIL,3,19
266733,AFG,FICL,64,19
952424,IND,FAIL,36,20
139595,IRQ,DIST,73,21
379660,AUS,DIST,82,20
483659,EGY,DIST,73,19
110135,IND,PACL,44,19
706552,FRA,FICL,66,18
921828,USA,DIST,81,21
574753,FRA,DIST,74,18
206702,PAK,DIST,95,21
134632,AFG,FAIL,2,20
372251,PAK,DIST,74,20
23933,GBR,FICL,66,21
819240,FRA,PACL,49,18
37808,RSA,PACL,46,22
116111,GBR,DIST,100,20
169534,PAK,DIST,73,18
630459,RSA,FAIL,21,20
298876,IND,PACL,43,18
900282,GBR,FICL,65,20
901474,PAK,DIST,71,18
807090,RSA,FAIL,39,21
678623,AUS,DIST,79,22
690668,AFG,PACL,49,18
150334,RSA,FICL,68,22
936363,FRA,DIST,87,20
606547,AUS,DIST,94,22
228952,USA,SECL,56,20
156631,FRA,FAIL,35,20
579981,USA,DIST,91,19
538290,AFG,PACL,42,20
216592,IND,FAIL,1,20
828202,RSA,DIST,84,18
145249,IND,SECL,59,21
961400,IND,FAIL,31,18
798243,RSA,FAIL,6,22
215956,EGY,FAIL,29,19
805412,IND,FAIL,12,21
145560,GBR,PACL,48,20
441589,USA,FAIL,33,20
774995,PAK,FAIL,35,18
180623,EGY,FAIL,10,20
839697,GBR,FAIL,23,20
973401,FRA,DIST,79,18
869055,USA,DIST,74,20
768505,AUS,DIST,94,21
525992,FRA,SECL,58,18
712360,PAK,FAIL,4,21
181326,FRA,PACL,44,21
300031,AFG,DIST,73,20
407147,IRQ,DIST,94,20
168175,IND,DIST,85,21
811307,IRQ,FAIL,31,22
406750,RSA,DIST,85,19
419599,AUS,FAIL,27,22
740017,GBR,PACL,46,18
912415,RSA,FAIL,16,20
28536,IRQ,FICL,64,19
946521,IRQ,FICL,68,22
962658,RSA,SECL,56,19
314,EGY,DIST,91,18
585445,USA,DIST,79,21
95631,PAK,FICL,66,21
116347,EGY,FICL,64,19
9813,FRA,DIST,81,20
682222,EGY,SECL,50,18
296910,IND,DIST,89,21
404913,AUS,FAIL,6,21
959111,USA,FAIL,8,19
786229,AUS,DIST,70,21
821570,RSA,FICL,68,22
499171,PAK,PACL,48,18
763285,IRQ,FAIL,25,18
313714,GBR,DIST,100,20
283942,AFG,DIST,90,19
773675,FRA,SECL,58,18
825829,GBR,FAIL,11,18
293421,AUS,FAIL,33,22
95680,GBR,DIST,97,18
72783,FRA,FAIL,23,19
731828,EGY,DIST,74,18
574624,AUS,FAIL,21,20
318270,RSA,DIST,72,22
566104,IND,FAIL,3,22
713168,EGY,PACL,42,20
869348,IRQ,DIST,84,20
86480,IND,FAIL,20,19
194208,AUS,DIST,99,18
346743,IRQ,FICL,63,20
398774,AFG,DIST,78,18
934814,USA,DIST,99,20
348092,EGY,SECL,50,21
864711,IRQ,FAIL,3,18
150550,AFG,FAIL,4,22
602264,AFG,FAIL,26,21
846599,IND,FAIL,13,19
253829,AFG,PACL,41,20
318819,IRQ,FAIL,32,21
606387,AFG,PACL,43,18
298136,USA,FAIL,36,18
501210,AUS,FAIL,12,22
404921,PAK,PACL,47,19
495473,EGY,DIST,86,21
618589,AUS,FICL,61,21
90585,RSA,FAIL,20,22
965525,EGY,FAIL,38,19
302990,GBR,DIST,78,22
929903,EGY,FAIL,25,18
394575,PAK,FICL,66,19
101091,AUS,PACL,46,20
210863,PAK,FAIL,11,22
322004,GBR,DIST,84,19
208679,RSA,SECL,59,18
756181,GBR,DIST,99,22
347263,IRQ,DIST,89,22
55566,FRA,FAIL,8,20
657825,AUS,DIST,70,22
850561,EGY,DIST,100,20
464299,AFG,DIST,97,18
576455,PAK,FAIL,0,22
26233,RSA,DIST,76,19
813533,RSA,SECL,59,18
610600,RSA,FAIL,10,21
873524,AUS,FAIL,19,21
910903,AFG,FAIL,3,20
761974,AUS,DIST,90,22
740777,EGY,SECL,57,21
112189,AUS,FICL,62,18
86460,AFG,PACL,40,20
735494,USA,SECL,57,22
545194,AFG,FAIL,27,22
324297,RSA,PACL,43,18
329351,AFG,FICL,63,19
728926,AFG,DIST,75,22
601703,AUS,FAIL,33,18
739650,IND,PACL,43,19
626052,IRQ,FAIL,25,22
617931,IND,FAIL,29,20
491861,GBR,FAIL,14,21
608238,AUS,DIST,88,19
694862,PAK,DIST,98,18
568291,AFG,FICL,60,19
41343,AFG,FAIL,38,20
911043,AFG,FAIL,20,21
631245,AFG,DIST,80,21
585594,RSA,FAIL,2,19
857094,EGY,FAIL,9,18
702379,IND,SECL,55,18
9555,GBR,FICL,60,20
70600,PAK,DIST,87,19
673948,PAK,FAIL,24,22
107727,AFG,FAIL,29,19
946033,USA,DIST,72,19
541246,AUS,PACL,45,18
653926,RSA,FAIL,11,18
60760,RSA,SECL,59,20
718060,AFG,SECL,56,22
845996,GBR,FAIL,10,19
169444,AFG,DIST,74,20
431587,USA,FAIL,26,22
849436,IRQ,FAIL,11,18
703827,RSA,SECL,54,18
53677,IRQ,FAIL,14,21
162613,AFG,SECL,53,21
651423,PAK,DIST,95,19
818017,GBR,PACL,43,19
264881,EGY,FAIL,8,18
443322,AFG,FICL,62,19
